"ROUTE","DEST. SIGN CODE","DESTINATION                                                                                        SIGN CODE                                                                            MESSAGE","DIR","DIV","DEPOT",,"LOC.                                                                                              CODE","RES. GROUP LOC. CODE","ALIEN GROUP LOC. CODE","EFFECTIVE
PICK CODE"
"B2",4021,"KINGS PLAZA","S",,"FLA","0390",0203,0203,"1500",
"B2",4022,"AVENUE S","N",,"FLA","0390",0024,0203,"1500",
,,"FLATBUSH AV",,,,,,,,
"B2",4023,"AVENUE S","S",,"FLA","0390",0203,0203,"1500",
,,"FLATBUSH AV",,,,,,,,
"B3",4030,"BERGEN BEACH","E",,"UP","0390",0204,0204,"1500",
,,"E 71 ST",,,,,,,,
,,"via AV  U",,,,,,,,
"B3",4031,"BENSONHURST","W",,"UP","0390",0205,0204,"1500",
,,"HARWAY AV",,,,,,,,
,,"via AV U",,,,,,,,
"B3",4032,"AVENUE U
MILL AV","E",,"UP","0390",0204,0204,"1500","A8"
"B3",4033,"E 16 ST","W",,"UP","0390",0205,0204,"1500","A8"
"B3",4034,"E 73 ST-AV X","E",,"UP","0390",0204,0204,"1500","B9"
,,"via AV U",,,,,,,,
"B3K",4035,"MIDWOOD","W",,"UP/EN","0390",0205,0204,"1500","A10"
,,"KINGS HWY STATION",,,,,,,,
"B3K",4036,"MARINE PARK","E",,"UP/EN","0390",0204,0204,"1500","A10"
,,"BRAGG ST",,,,,,,,
,,"via AV U",,,,,,,,
"B4",4040,"SHEEPSHEAD BAY
KNAPP ST","E",,"UP/JG","0390",0206,0206,"1500","A8"
"B4",4041,"BAY RIDGE","W",,"UP/JG","0390",0207,0206,"1500","A8"
,,"NARROWS AV",,,,,,,,
"B4",4042,"SHORE PKY","E",,"UP/JG","0390",0206,0206,"1500","C10"
,,"OCEAN PKY",,,,,,,,
"B4",4043,"86 ST
STILLWELL AV","W",,"UP/JG","0390",0207,0206,"1500",
"B4",4044,"86 ST","E",,"UP/JG","0390",0206,0206,"1500",
,,"STILLWELL AV",,,,,,,,
"B6",4060,"EAST NEW YORK","E",,"UP","0390",0196,0196,"1500","C8"
,,"NEW LOTS STA",,,,,,,,
"B6",4061,"BENSONHURST","W",,"UP","0390",0209,0208,"1500","C8"
,,"HARWAY AV",,,,,,,,
"B6",4062,"ROCKAWAY PKY STA","E",,"UP","0390",0196,0196,"1500","C8"
"B6",4063,"AVENUE J","W",,"UP","0390",0209,0208,"1500","C8"
,,"CONEY ISLAND AV",,,,,,,,
"B6",4064,"RALPH AV","E",,"UP","0390",0196,0196,"1500","C8"
"B6",4065,"AVENUE J","W",,"UP","0390",0209,0208,"1500","C8"
,,"OCEAN PKY",,,,,,,,
"B6",4066,"LIMITED","E",,"UP","0414",0198,0198,"1500","C8"
,,"EAST NEW YORK",,,,,,,,
,,"NEW LOTS STA",,,,,,,,
"B6",4067,"NOSTRAND AV","W",,"UP","0413",0209,0208,"1500","C8"
"B6",4069,"LIMITED","W",,"UP","0415",0199,0199,1500,"C8"
,,"BENSONHURST",,,,,,,,
,,"HARWAY AV",,,,,,,,
"B6",8060,"LIMITED","E",,"UP",,0198,0198,1500,"C8"
,,"ROCKAWAY PKY STA",,,,,,,,
"B6",8061,"LIMITED","W",,"UP",,0199,0199,"1500","C8"
,,"AVENUE J",,,,,,,,
,,"CONEY ISLAND AV",,,,,,,,
"B7",4070,"BED-STUY
BWAY-HALSEY
via KINGS HWY","N",,"ENY","0418",0210,"0210","1500",
"B7",4071,"MIDWOOD","S",,"ENY","0419","0211","0210","1500",
,,"CONEY ISLAND AV",,,,,,,,
,,"via KINGS HWY",,,,,,,,
"B7",4072,"KINGS HIGHWAY","N",,"ENY","0420","0210","0210","1500",
,,"FLATBUSH AV",,,,,,,,
"B7",4073,"FLATBUSH AV","S",,"ENY","0421",0211,0210,"1500",
"B8",4081,"BAY RIDGE
95 ST STA","S",,"JG",,0213,"0212","1500",
"B8",4082,"BROWNSVILLE
ROCKAWAY AV","N",,"JG","0422",0212,"0212","1500",
"B8",4083,"V A HOSPITAL","S",,"JG","0425",0213,"0212","1500",
"B8",4084,"KINGS HWY
AV D","N",,"JG","0424","0212","0212","1500",
"B8",4085,"18 AV","S",,"JG","0427","0213","0212","1500",
,,"CROPSEY AV",,,,,,,,
"B8",4087,"NOSTRAND AV","S",,"JG",,"0213","0212","1500",
"B8",4089,"CONEY ISLAND AV","S",,"JG","0428","0213",0212,"1500",
"B9",4090,"KINGS PLAZA","E",,"JG/FLA",,"0214","0214","1500",
,,"via 60 ST",,,,,,,,
,,"via AVENUE M",,,,,,,,
"B9",4091,"BAY RIDGE
SHORE RD
via AVENUE M
via 60 ST","W",,"JG/FLA","0429","0215","0214","1500",
"B9",4094,"AVENUE M STA","E",,"JG/FLA","0430","0214","0214","1500",
,,"E 15 ST",,,,,,,,
"B9",4096,"FLATBUSH AV","E",,"JG/FLA","0430","0214","0214","1500",
"B11",4110,"MIDWOOD
FLATBUSH AV","E",,"JG",,"0216","0216","1500","D7-A8"
"B11",4113,"SUNSET PARK","W",,"JG","0435","0217","0216","1500","D7-A8"
,,"1 AV-58 ST",,,,,,,,
"B12",4121,"LEFFERTS GARDENS
OCEAN AV","W",,"ENY/FLA","0437","0219","0218","1500","C8"
"B12",4122,"EAST NEW YORK","E",,"ENY/FLA","0435","0218","0281","1500","C10"
,,"ALABAMA AV",,,,,,,,
"B12",4123,"NEW YORK AV","W",,"ENY/FLA","0439","0219","0218","1500","C8"
"B13",4130,"RIDGEWOOD TERM","N",,"FP/GA","0442","0220","0220","1500","C10"
"B13",4131,"SPRING CREEK","S",,"FP/GA","0441","0523","0220","1500","A9"
,,"GATEWAY MALL",,,,,,,,
"B13",4132,"WYCKOFF HTS HOSP","N",,"FP/GA",,"0220","0220","1500","C10"
,,"WYCKOFF AV",,,,,,,,
,,"DEKALB AV",,,,,,,,
"B14",4140,"SPRING CREEK
STANLEY AV
POSTAL FAC","E",,"ENY","0446","0222","0221","1500",
"B14",4141,"CROWN HEIGHTS
UTICA AV","W",,"ENY","0445","0221","0221","1500","A8"
"B15",4150,"JFK AIRPORT","E",,"GA/ENY","0448","0224","0223","1500","A9"
"B15",4151,"BED-STUY","W",,"GA/ENY","0449","0223","0223","1500","A9"
,,"WOODHULL HOSPITAL",,,,,,,,
"B15",4152,"SPRING CREEK
STANLEY AV
POSTAL FAC","E",,"GA/ENY","0450","0224","0223","1500","A9"
"B15",4153,"PENN AV","W",,"GA/ENY","0451","0223","0223","1500","A9"
"B15",4154,"JFK AIRPORT","E",,"GA/ENY","0448","0224","0223","1500","A9"
,,"via POSTAL FAC",,,,,,,,
"B15",4155,"NEW LOTS STA","W",,"GA/ENY","0451","0223","0223","1500","A9"
"B15",4156,"ROCKAWAY AV","E",,"GA/ENY",,"0224","0223","1500","A9"
"B15",4157,"ROCKAWAY AV","W",,"GA/ENY",,"0223","0223","1500","A9"
"B15",4159,"BED-STUY","W",,"GA/ENY","0453","0223","0223","1500","A9"
,,"via POSTAL FAC",,,,,,,,
"B16",4161,"BAY RIDGE","S",,"JG","0450","0225","0225","1500",
,,"SHORE RD",,,,,,,,
"B16",4162,"LEFFERTS GARDENS
PROSPECT PK STA","N",,"JG","0452","0226","0225","1500",
"B16",4163,"13 AV-37 ST","S",,"JG","0455","0225","0225","1500",
"B16",4164,"57 ST","N",,"JG","0454","0226","0225","1500",
"B16",4165,"NARROWS AV","S",,"JG","0457","0225","0225","1500",
"B16",4168,"36 ST","N",,"JG","0456","0226","0225","1500",
"B16",8160,"60 ST","N",,"JG",,"0226","0225","1500",
"B17",4170,"CROWN HEIGHTS
EASTERN PKY","N",,"ENY","0460","0228","0227","1500",
"B17",4171,"CANARSIE 
SEAVIEW AV","S",,"ENY","0459","0227","0227","1500",
"B17",4173,"CANARSIE","S",,"ENY","0461","0227","0227","1500",
,,"E 80 ST",,,,,,,,
"B17",4176,"ROCKAWAY PKY STA","N",,"ENY","0462","0228","0227","1500",
"B20",4200,"RIDGEWOOD","N",,"FP","0464","0230","0230","1500","C8"
,,"FOREST AV",,,,,,,,
"B20",4201,"SPRING CREEK","S",,"FP","0467","0231","0230","1500","C8"
,,"STANLEY AV",,,,,,,,
,,"POSTAL FAC",,,,,,,,
"B20",4202,"BROADWAY JCT","N",,"FP","0470","0230","0230","1500","C8"
,,"VAN SINDEREN AV",,,,,,,,
"B24",4240,"GREENPOINT ","N",,"FP/GA","0476","0233","0233","1500","D7-A8"
,,"WEST ST",,,,,,,,
"B24",4241,"WILLIAMSBURG","S",,"FP/GA","0469","0525","0233","1500","D7-A8"
,,"BRIDGE PLZ",,,,,,,,
"B25",4250,"BROADWAY JCT","E",,"ENY/FLA","0478","0234","0234","1500","C8"
,,"ALABAMA AV",,,,,,,,
,,"via FULTON",,,,,,,,
"B25",4251,"DOWNTOWN BKLYN
FURMAN ST
via FULTON","W",,"ENY/FLA","0471","0235","0234","1500","C8"
"B25",4253,"CADMAN PLZ","W",,"ENY/FLA","0480","0235","0234","1500","C8"
"B26",4260,"RIDEWOOD TERM","E",,"FP","0480","0236","0236","1500","B10"
,,"via HALSEY",,,,,,,,
"B26",4263,"DOWNTOWN BKLYN","W",,"FP",,"0237","0236","1500",
,,"TILLARY ST",,,,,,,,
,,"via HALSEY",,,,,,,,
"B31",4310,"MIDWOOD","N",,"FLA","0482","0238","0238","1500",
,,"KINGS HIGHWAY STA",,,,,,,,
"B31",4311,"GERRITSEN BCH","S",,"FLA","0475","0163","0238","1500",
"B31",4312,"AVENUE U","N",,"FLA","0484","0238","0238","1500",
"B31",4313,"AVENUE U
FLATBUSH AV","S",,"FLA","0477","0163","0238","1500",
"B35",4350,"BROWNSVILLE","E",,"JG","0486","0240","0240","1500",
,,"MOTHER GASTON BL",,,,,,,,
,,"via CHURCH",,,,,,,,
"B35",4351,"SUNSET PARK","W",,"JG","0479","0239","0239","1500",
,,"1 AV",,,,,,,,
,,"via CHURCH",,,,,,,,
"B35",4353,"MCDONALD AV","W",,"JG","0481","0239","0239","1500",
,,"via CHURCH AV",,,,,,,,
"B35",4355,"LIMITED","W",,"JG",,"0299","0299","1500",
,,"SUNSET PARK",,,,,,,,
,,"1 AV",,,,,,,,
,,"via CHURCH AV",,,,"0486",,,,
"B35",4356,"LIMITED","E",,"JG","0488","0300","0300","1500",
,,"BROWNSVILLE",,,,,,,,
,,"MOTHER GASTON BL",,,,,,,,
,,"via CHURCH AV",,,,,,,,
"B35",4358,"KINGS HIGHWAY","E",,"JG",,"0240","0240","1500",
"B35",4359,"LIMITED
MCDONALD AV
via CHURCH AV                                                                                                                                                ","W",,"JG","0490","0299","0299","1500",
"B36",4360,"SHEEPSHEAD BAY","E",,"UP","0488","0242","0241","1500",
,,"AVENUE U",,,,,,,,
"B36",4361,"CONEY ISLAND","W",,"UP","0483","0241","0241","1500",
,,"W 37 ST",,,,,,,,
"B36",4362,"KINGS PLAZA","E",,"UP","0490","0242","0241","1500",
"B36",4363,"STILLWELL AV","W",,"UP","0485","0241","0241","1500",
"B36",4364,"STILLWELL AV","E",,"UP","0492","0242","0241","1500",
"B36",4365,"OCEAN PKY","W",,"UP",,"0241","0241","1500",
"B36",4366,"OCEAN PKY","E",,"UP","0487","0242","0241","1500",
"B36",4369,"CONEY ISLAND","W",,"UP","0487","0241","0241","1500",
,,"W 33 ST",,,,,,,,
"B38",4380,"RIDGEWOOD
CATALPA AV","E",,"FP","0498","0246","0246","1500","B8"
"B38",4381,"DOWNTOWN BKLN","W",,"FP","0491","0245","0245","1500",
,,"TILLARY ST",,,,,,,,
"B38",4382,"RIDGEWOOD","E",,"FP","0500","0246","0246","1500","B8"
,,"METRO AV",,,,,,,,
"B38",4383,"LIMITED","W",,"FP",,"0577","0577","1500","B8"
,,"DOWNTOWN BKLYN",,,,,,,,
,,"TILLARY ST",,,,,,,,
"B38",4384,"WYCKOFF AV","E",,"FP",,"0246","0246","1500","B8"
"B38",4386,"BROADWAY","E",,"FP","0502","0246","0246","1500","B8"
"B38",4388,"LIMITED","E",,"FP",,"0576","0576","1500","B8"
,,"RIDGEWOOD",,,,,,,,
,,"CATALPA AV",,,,,,,,
"B38",8380,"LIMITED","E",,"FP",,"0576","0576","1500","B8"
,,"RIDGEWOOD",,,,,,,,
,,"METRO AV",,,,,,,,
"B41",4410,"CHURCH AV","N",,"FLA","0504","0250","0250","1500",
"B41",4411,"KINGS PLAZA","S",,"FLA","0503","0251","0251","1500",
,,"via FLATBUSH",,,,,,,,
"B41",4412,"DOWNTOWN BKLYN","N",,"FLA","0510","0250","0250","1500",
,,"CADMAN PLAZA",,,,,,,,
,,"via FLATBUSH",,,,,,,,
"B41",4413,"BERGEN BEACH","S",,"FLA","0503","0251","0251","1500",
,,"VETERANS AV",,,,,,,,
,,"via FLATBUSH",,,,,,,,
"B41",4414,"LIMITED","N",,"FLA","0512","0252","0252","1500",
,,"DOWNTOWN BKLYN",,,,,,,,
,,"CADMAN PLAZA",,,,,,,,
,,"via FLATBUSH",,,,,,,,
"B41",4415,"LIMITED","S",,"FLA","0505","0253","0253","1500",
,,"KINGS PLAZA",,,,,,,,
,,"via FLATBUSH",,,,,,,,
"B41",4416,"EMPIRE BL","N",,"FLA","0514","0250","0250","1500",
"B41",4417,"LIMITED","S",,"FLA","0507","0253","0253","1500",
,,"BERGEN BEACH",,,,,,,,
,,"VETERANS AV",,,,,,,,
,,"via FLATBUSH",,,,,,,,
"B41",4418,"NOSTRAND AV","N",,"FLA","0514","0250","0250","1500",
"B41",4419,"AVENUE N","S",,"FLA","0509","0251","0251","1500",
"B41",8410,"UTICA AV","N",,"FLA",,"0250","0250","1500",
"B41",8411,"NOSTRAND AV","S",,"FLA",,"0251","0251","1500",
"B41",8412,"GRAND ARMY PLZ","N",,"FLA",,"0250","0250","1500",
"B41",8414,"ATLANTIC AV","N",,"FLA",,"0250","0250","1500",
"B41",8416,"LIMITED","N",,"FLA","0520","0252","0252","1500",
,,"EMPIRE BLVD",,,,,,,,
"B42",4420,"ROCKAWAY PKY STA","N",,"ENY",,"0496","0496","1500","A8"
"B42",4421,"CANARSIE PIER","S",,"ENY","0521","0497","0496","1500","A8"
"B43",4430,"GREENPOINT ","N",,"GA","0522","0254","0254","1500","C8"
,,"BOX ST",,,,,,,,
"B43",4431,"LEFFERTS GARDENS","S",,"GA","0523","255","0254","1500","C8"
,,"PROSPECT PK STA",,,,,,,,
"B43",4434,"GRAND ST","N",,"GA","0524","254","0254","1500","C8"
"B44",4440,"WILLIAMSBURG","N",,"FLA","0526","0256","0256","1500",
,,"BRIDGE PLAZA",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4441,"SHEEPSHEAD BAY","S",,"FLA","0527","0257","0257","1500",
,,"KNAPP ST",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4442,"LIMITED","N",,"FLA","0528","0258","0258","1500",
,,"FLUSHING AV",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4443,"LIMITED","S",,"FLA","0529","0259","0259","1500",
,,"SHEEPSHEAD BAY",,,,,,,,
,,"KNAPP ST",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4444,"LIMITED","N",,"FLA","0530","0258","0258","1500",
,,"WILLAMSBRIDGE",,,,,,,,
,,"BRIDGE PLAZA",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4445,"LIMITED","S",,"FLA","0531","0259","0259","1500",
,,"AVENUE U",,,,,,,,
,,"via NOSTRAND",,,,,,,,
"B44",4446,"FLUSHING AV","N",,"FLA","0532","0256","0256","1500",
,,"via NOSTRAND",,,,,,,,
"B44",4447,"FLATBUSH AV","S",,"FLA","0533","0257","0257","1500",
"B44",4448,"FULTON ST","N",,"FLA","0533","0256","0256","1500",
"B44",4449,"AVENUE X","S",,"FLA","0533","0257","0257","1500",
"B44",8443,"AVENUE U","S",,"FLA",,"0257","0257","1500",
,,"via NOSTRAND",,,,,,,,
"B44",8444,"FLATBUSH","N",,"FLA",,"0258","0258","1500",
,,"FLATBUSH AV",,,,,,,,
"B44",8446,"CHURCH AV","N",,"FLA",,"0256","0256","1500",
"B44",8447,"EMMONS AV","S",,"FLA",,"0257","0257","1500",
"B44",8448,"EASTERN PKY","N",,"FLA",,"0256","0256","1500",
"B44",8449,"LIMITED","S",,"FLA","0538","0259","0259","1500",
,,"AVENUE X",,,,,,,,
"B45",4450,"CROWN HEIGHTS","E",,"ENY","0538","0260","0260","1500",
,,"RALPH AV",,,,,,,,
"B45",4451,"DOWNTOWN BKLYN","W",,"ENY","0537","0261","0260","1500",
,,"COURT ST",,,,,,,,
"B46",4460,"WILLIAMSBURG","N",,"FLA","0540","0262","0262","1500",
,,"BRIDGE PLAZA",,,,,,,,
,,"via UTICA",,,,,,,,
"B46",4461,"KINGS PLAZA","S",,"FLA","0541","0263","0263","1500",
,,"via UTICA",,,,,,,,
"B46",4462,"LIMITED","N",,"FLA","0542","0264","0264","1500",
,,"WILLAMSBURG",,,,,,,,
,,"BRIDGE PLAZA",,,,,,,,
,,"via UTICA",,,,,,,,
"B46",4463,"LIMITED","S",,"FLA","0543","0265","0265","1500",
,,"KINGS PLAZA",,,,,,,,
,,"via UTICA",,,,,,,,
"B46",4464,"DEKALB AV","N",,"FLA","0544","0262","0262","1500",
,,"via UTICA AV",,,,,,,,
"B46",4465,"KINGS HIGHWY","S",,"FLA","0545","0263","0263","1500",
"B46",4466,"LIMITED","N",,"FLA","0546","0264","0264","1500",
,,"DEKALB AV",,,,,,,,
,,"via UTICA",,,,,,,,
"B46",4467,"FLATBUSH AV","S",,"FLA","0547","0263","0263","1500",
"B46",4468,"AVENUE D","N",,"FLA","0548","0262","0262","1500",
"B46",4469,"FILLMORE AV","S",,"FLA",,"0263","0263","1500",
"B46",8465,"LIMITED","S",,"FLA",,"0265","0265","1500",
,,"KINGS HIGHWAY",,,,,,,,
,,"via UTICA",,,,,,,,
"B46",8466,"EASTERN PKY","N",,"FLA",,"0262","0262","1500",
"B46",8467,"FULTON ST","S",,"FLA","0550","0263","0263","1500",
"B46",8468,"FLUSHING AV","N",,"FLA",,"0262","0262","1500","A8"
"B46",8469,"LIMITED","S",,"FLA",,"0265","0265","1500","A8"
,,"FILLMORE AV",,,,,,,,
"B47",4470,"BED-STUY","N",,"GA/FLA",,"0552","0552","1500","D8"
,,"WOODHULL HOSPITAL",,,,,,,,
,,"via RALPH AV",,,,,,,,
"B47",4471,"KINGS PLAZA","S",,"GA/FLA",,"0553","0553","1500","D8"
,,"via RALPH AV",,,,,,,,
"B47",4472,"RUTLAND RD","N",,"GA/FLA",,"0552","0552","1500","D8"
"B47",4473,"AVENUE U","S",,"GA/FLA",,"0553","0553","1500","D8"
"B48",4480,"GREENPOINT","N",,"GA",,"0266","0266","1500","B8"
,,"MEEKER AV",,,,,,,,
"B48",4483,"BED-STUY","S",,"GA",,"0267","0266","1500","C10"
,,"FULTON ST",,,,,,,,
,,"FRANKLIN AV",,,,,,,,
"B49",4490,"BED-STUY","N",,"FLA/UP",,"0268","0268","1500",
,,"FULTON ST",,,,,,,,
,,"via OCEAN AV",,,,,,,,
,,"via ROGERS AV",,,,,,,,
"B49",4491,"MANHATTAN BEACH","S",,"FLA/UP","0553","0269","0269","1500",
,,"KINGSBORO CC",,,,,,,,
,,"via BEDFORD AV",,,,,,,,
,,"via OCEAN AV",,,,,,,,
"B49",4492,"AVENUE U","N",,"FLA/UP","0554","0268","0268","1500",
"B49",4493,"AVENUE U","S",,"FLA/UP","0555","0269","0269","1500",
"B49",4494,"FOSTER AV","N",,"FLA/UP","0556","0268","0268","1500",
,,"FLATBUSH AV",,,,,,,,
"B49",4495,"FOSTER AV","S",,"FLA/UP","0557","0269","0269","1500",
,,"FLATBUSH AV",,,,,,,,
"B49",4496,"CHURCH AV","N",,"FLA/UP","0558","0268","0268","1500",
"B49",4497,"AVENUE S","S",,"FLA/UP","0555","0269","0269","1500",
"B49",4498,"AVENUE S","N",,"FLA/UP","0556","0268","0268","1500",
"B49",4499,"LIMITED","S",,"FLA/UP","0553","0455","0455","1500",
,,"KINGSBORO CC",,,,,,,,
,,"via OCEAN AV",,,,,,,,
"B49",8490,"EMPIRE BL","N",,"FLA/UP","0554","0268","0268",1500,"A8"
"B49",8496,"SHEEPSHEAD BAY STA","N",,"FLA/UP",,"0578","0578","1500","B9"
"B52",4520,"RIDGEWOOD TERM","E",,"FP","0562","0272","0271","1500","B10"
,,"via GATES",,,,,,,,
"B52",4521,"DOWNTOWN BKLYN","W",,"FP","0563","0271","0271","1500",
,,"TILLARY ST",,,,,,,,
,,"via GATES",,,,,,,,
"B52",4522,"BROADWAY","E",,"FP","0564","0272","0271","1500",
"B54",4540,"RIDGEWOOD TERM","E",,"FP","0566","0274","0273","1500","B10"
,,"via MYRTLE",,,,,,,,
"B54",4541,"DOWNTOWN BKLYN","W",,"FP","0565","0273","0273","1500","D7-A8"
,,"JAY ST",,,,,,,,
,,"via MYRTLE",,,,,,,,
"B54",4542,"BROADWAY","E",,"FP","0568","0274","0273","1500","D7-A8"
"B57",4570,"MASPETH ","E",,"FP/GA","0570","0276","0275","1500","D7-A8"
,,"FRESH POND RD",,,,,,,,
"B57",4571,"GOWANUS","W",,"FP/GA","0565","0275","0275","1500","C10"
,,"SMITH ST",,,,,,,,
,,"9 ST",,,,,,,,
"B60",4600,"WILLIAMSBURG","N",,"GA/FP","0572","0278","0277","1500","A9"
,,"BRIDGE PLAZA",,,,,,,,
"B60",4601,"CANARSIE","S",,"GA/FP","0571","0277","0277","1500","A9"
,,"WILLIAMS AV",,,,,,,,
"B60",4603,"HEGEMAN AV","S",,"GA/FP",,"0277","0277","1500","A9"
"B61",4610,"DOWNTOWN BKLYN","N",,"JG","0580","0280","0279","1500","C10"
,,"FULTON MALL",,,,,,,,
,,"via IKEA TERMINAL",,,,,,,,
"B61",4611,"PARK SLOPE","S",,"JG","0580","0279","0279","1500","C10"
,,"20 ST",,,,,,,,
,,"via IKEA TERMINAL",,,,,,,,
"B62",4620,"L I CITY","N",,"GA","0577","0584","0584","1500","A10"
,,"QUEENS PLAZA",,,,,,,,
"B62",4621,"DOWNTOWN BKLYN","S",,"GA","0577","0585","0584","1500","A10"
,,"FULTON MALL",,,,,,,,
"B62",4622,"WILLIAMSBURG","N",,"GA","0577","0584","0584","1500","A10"
,,"BRIDGE PLAZA",,,,,,,,
"B62",4623,"WILLIAMSBURG","S",,"GA","0577","0585","0584","1500","A10"
,,"BRIDGE PLAZA",,,,,,,,
"B63",4630,"COBBLE HILL","N",,"JG","0580","0282","0281","1500",
,,"COLUMBIA ST",,,,,,,,
,,"via 5 AV",,,,,,,,
"B63",4631,"BAY RIDGE","S",,"JG","0579","0281","0281","1500",
,,"SHORE RD",,,,,,,,
,,"via 5 AV",,,,,,,,
"B63",4632,"ATLANTIC AV","N",,"JG","0582","0282","0281","1500",
"B63",4633,"36 ST-5 AV","S",,"JG","0581","0281","0281","1500",
"B63",4634,"36 ST-5 AV","N",,"JG","0584","0282","0281","1500",
"B63",4635,"36 ST-5 AV","S",,"JG","0584","0281","0281","1500",
"B63",4636,"39 ST-5 AV","N",,"JG","0584","0282","0281","1500",
"B64",4642,"BATH BEACH","E",,"UP","0579","0284","0283","1500","C10"
,,"25 AV",,,,,,,,
,,"HARWAY AV",,,,,,,,
"B64",4643,"BAY RIDGE","W",,"UP","0585","0283","0283","1500","C10"
,,"SHORE RD",,,,,,,,
,,"via 13 AV",,,,,,,,
,,"via BAY RDG AV",,,,,,,,
"B65",4650,"CROWN HEIGHTS","E",,"ENY","0590","0286","0285","1500","C8"
,,"RALPH AV",,,,,,,,
"B65",4651,"DOWNTOWN BKLYN","W",,"ENY","0589","0285","0285","1500","C8"
,,"FULTON MALL",,,,,,,,
"B67",4670,"DOWNTOWN BKLYN","N",,"JG","0592","0288","0287","1500","C10"
,,"SANDS ST",,,,,,,,
,,"via FLATBUSH AV",,,,,,,,
"B67",4671,"KENSINGTON","S",,"JG","0591","0287","0287","1500",
,,"CORTELYOU RD",,,,,,,,
,,"via 7 AV",,,,,,,,
"B67",4672,"7 AV-9 ST","N",,"JG","0594","0288","0287","1500",
"B67",4674,"7 AV-18 ST","N",,"JG","0594","0288","0287","1500","D9"
"B68",4680,"WINDSOR TERR","N",,"JG","0594","0290","0289","1500",
,,"PRITCHARD SQ",,,,,,,,
,,"via C I AV",,,,,,,,
"B68",4682,"BRIGHTON STA","N",,"JG","0593","0290","0289","1500",
"B68",4683,"CONEY ISLAND","S",,"JG",,"0289","0289","1500",
,,"STILLWELL AV",,,,,,,,
,,"via C I AV",,,,,,,,
"B69",4690,"DOWNTOWN BKLYN","N",,"JG","0595","0292","0291","1500","C10"
,,"SANDS ST",,,,,,,,
,,"via VANDERBILT",,,,,,,,
"B69",4693,"KENSINGTON","S",,"JG","0595","0291","0291","1500","C10"
,,"CORTELYOU RD",,,,,,,,
,,"via 7 AV",,,,,,,,
"B70",4702,"DYKER HEIGHTS","N",,"JG",,"0293","0293","1500","C10"
,,"VA HOSPITAL",,,,,,,,
,,"via 8 AV",,,,,,,,
,,"via 3 AV",,,,,,,,
"B70",4703,"SUNSET PARK","S",,"JG",,"0547","0293","1500","C10"
,,"39 ST-1 AV",,,,,,,,
,,"via 95 ST STA",,,,,,,,
,,"via 3 AV/8 AV",,,,,,,,
"B74",4740,"STILLWELL AV","E",,"UP","0610","0295","0295","1500",
"B74",4741,"SEA GATE","W",,"UP","0609","0519","0295","1500",
,,"W 37 ST",,,,,,,,
"B82",4820,"SPRING CREEK TOWERS","E",,"ENY","0613","0510","0510","1500",
,,"SEAVIEW AV",,,,,,,,
,,"via KINGS HWY",,,,,,,,
,,"via FLATLANDS AV ",,,,,,,,
"B82",4821,"CONEY ISLAND","W",,"ENY","0619","0511","0511","1500","D10"
,,"STILLWELL AV",,,,,,,,
,,"via FLATLANDS AV ",,,,,,,,
,,"via KINGS HWY",,,,,,,,
"B82",4822,"ROCKAWAY PKY STA","E",,"ENY","0620","0510","0510","1500",
"B82",4823,"25 AV","W",,"ENY","0621","0511","0511","1500","D10"
,,"CROPSEY AV",,,,,,,,
"B82",4824,"FLATBUSH AV","E",,"ENY","0622","0510","0510","1500",
"B82",4825,"FLATLANDS AV","W",,"ENY","0623","0511","0511","1500","D10"
,,"FLATBUSH AV",,,,,,,,
"B82*",4826,"LIMITED","E",,"ENY","0613","0538","0538","1500","D10"
,,"CONEY ISLAND",,,,,,,,
,,"via FLATLANDS AV ",,,,,,,,
,,"via KINGS HWY",,,,,,,,
"B82",4827,"CONEY IS AV","W",,"ENY","0623","0511","0511","1500","D10"
"B82*",4829,"LIMITED","W",,"ENY","0619","0517","0517","1500","D10"
,,"SPRING CREEK TOWERS",,,,,,,,
,,"via KINGS HWY",,,,,,,,
,,"via FLATLANDS AV ",,,,,,,,
"B83",4830,"BROADWAY JCT","N",,"ENY","0624","0512","0512",1500,"D7"
,,"VAN SINDEREN AV",,,,,,,,
"B83",4831,"SPRING CREEK TOWERS","S",,"ENY","0625","0513","0512","1500",
,,"SEAVIEW AV ",,,,,,,,
"B83",4833,"SPRING CREEK","S",,"ENY",,"0513","0512","1500",
,,"GATEWAY MALL",,,,,,,,
"Q1",5010,"BELLEROSE","E",,"QV",,"0302","0301","1500",
,,"243 ST",,,,,,,,
"Q1",5011,"JAMAICA","W",,"QV","0630","0301","0301","1500",
,,"
165 ST TERM",,,,,,,,
"Q1",5012,"QUEENS VILLAGE","E",,"QV","0631","0302","0301","1500",
,,"
JAMAICA AV",,,,,,,,
"Q1",5013,"179 ST STATION","W",,"QV","0620","0301","0301","1500",
"Q2",5020,"BELMONT PARK","E",,"QV","0632","0304","0303","1500",
,,"225 ST",,,,,,,,
"Q2",5021,"JAMAICA","W",,"QV",,"0303","0303","1500",
