DEPOT,AUTH_ID,PASS_NUMBER,ROUTE,RUN_NUMBER,SERV_ID,DATE,TIMESTAMP
LGAT,RB,B05346,Q39,909,0,2011-11-11,2011-11-10 23:58:27
LGAT,RB,B05421,LGAT,003b,2,2011-11-11,2011-11-11 07:24:08
LGAT,RB,B05421,LGAT,003a,2,2011-11-11,2011-11-11 07:24:08
LGAT,RB,B05421,LGAT,003,2,2011-11-11,2011-11-10 23:58:15
LGAT,RB,B05421,Q23,306,0,2011-11-11,2011-11-11 07:24:08
LGAT,RB,B05421,LGAT,054,,2011-11-11,2011-11-04 10:12:12
LGAT,RB,B05430,Q53,348,0,2011-11-11,2011-11-10 23:59:00
LGAT,RB,B05438,QM24,401,0,2011-11-11,2011-11-10 23:58:22
CPTD,RB,B05441,CPTRD,003,,2011-11-11,2011-11-04 14:32:21
CPTRD,RB,B05441,CPTRD,003,,2011-11-11,2011-11-04 14:32:21
QNSTROPHR,RB,B05441,CPTRD,003,,2011-11-11,2011-11-04 14:32:21
LGAT,RB,B05434,Q33,342,0,2011-11-11,2011-11-10 23:58:58
LGAT,RB,B05509,Q29,943,0,2011-11-11,2011-11-05 07:41:30
LGAT,RB,B05509,LGAT,DS2,0,2011-11-11,2011-11-10 23:58:27
LGAT,RB,B05486,Q23,310,0,2011-11-11,2011-11-10 23:58:31
LGAT,RB,B05488,Q104,401,0,2011-11-11,2011-11-04 09:41:35
LGAT,RB,B05522,Q18,806,0,2011-11-11,2011-11-10 23:58:29
LGAT,RB,B05528,Q49,910,0,2011-11-11,2011-11-10 23:58:45
LGAT,RB,B05530,Q102,242,0,2011-11-11,2011-11-10 23:59:05
LGAT,RB,B05527,Q102,241,0,2011-11-11,2011-11-10 23:58:57
LGAT,RB,B05624,LGAT,MN1,0,2011-11-11,2011-11-10 23:58:12
LGAT,RB,B05624,LGAT,018,,2011-11-11,2011-11-04 10:12:13
LGAT,RB,B05602,Q18,844,0,2011-11-11,2011-11-10 23:59:07
LGAT,RB,B05614,LGAT,019,,2011-11-11,2011-11-04 10:12:14
LGAT,RB,B05626,Q29,942,0,2011-11-11,2011-11-10 23:58:54
LGAT,RB,B05571,QM25,501,0,2011-11-11,2011-11-10 23:58:22
LGAT,RB,B05613,LGAT,002,2,2011-11-11,2011-11-10 23:59:57
LGAT,RB,B05613,LGAT,002,2,2011-11-11,2011-11-10 23:58:13
LGAT,RB,B05613,Q39,903,0,2011-11-11,2011-11-11 02:51:27
LGAT,RB,B05613,LGAT,026,,2011-11-11,2011-11-04 10:12:16
LGAT,RB,B05734,Q29,943,0,2011-11-11,2011-11-10 23:58:56
LGAT,RB,B05734,LGAT,020,,2011-11-11,2011-11-04 10:12:17
LGAT,RB,B05749,Q53,353,0,2011-11-11,2011-11-10 23:59:10
LGAT,RB,B05753,LGAT,002,2,2011-11-11,2011-11-04 12:03:24
LGAT,RB,B05753,LGAT,MN4,0,2011-11-11,2011-11-10 23:59:04
LGAT,RB,B05761,Q53,352,0,2011-11-11,2011-11-10 23:59:09
LGAT,RB,B05752,LGAT,004,2,2011-11-11,2011-11-10 23:58:26
LGAT,RB,B05752,LGAT,027,,2011-11-11,2011-11-04 10:12:18
LGAT,RB,B05746,Q18,842,0,2011-11-11,2011-11-10 23:58:55
LGAT,RB,B05748,Q23,344,0,2011-11-11,2011-11-10 23:58:53
LGAT,RB,B05748,LGAT,033,,2011-11-11,2011-11-04 10:12:20
LGAT,RB,B05755,Q23,309,0,2011-11-11,2011-11-10 23:58:29
LGAT,RB,B05754,Q53,305,0,2011-11-11,2011-11-10 23:58:15
LGAT,RB,B05791,LGAT,005,2,2011-11-11,2011-11-10 23:58:53
LGAT,RB,B05791,LGAT,034,,2011-11-11,2011-11-04 10:12:21
LGAT,RB,B05790,Q49,905,2,2011-11-11,2011-11-10 23:58:33
LGAT,RB,B05774,Q39,905,0,2011-11-11,2011-11-05 08:45:31
LGAT,RB,B05781,Q53,342,0,2011-11-11,2011-11-10 23:58:51
LGAT,RB,B05777,Q18,809,0,2011-11-11,2011-11-04 09:41:53
LGAT,RB,B05793,QM24,417,0,2011-11-11,2011-11-10 23:58:48
LGAT,RB,B05793,LGAT,055,,2011-11-11,2011-11-04 10:12:23
LGAT,RB,B05789,Q100,005,0,2011-11-11,2011-11-10 11:11:39
LGAT,RB,B05783,Q53,346,0,2011-11-11,2011-11-10 23:58:57
LGAT,RB,B05852,Q103,303,0,2011-11-11,2011-11-10 23:58:38
LGAT,RB,B05853,Q100,043,0,2011-11-11,2011-11-10 23:59:03
LGAT,RB,B05845,Q102,206,0,2011-11-11,2011-11-05 08:45:36
LGAT,RB,B05849,Q69,943,0,2011-11-11,2011-11-10 23:58:59
LGAT,RB,B05854,Q18,808,0,2011-11-11,2011-11-10 23:58:38
LGAT,RB,B05890,Q104,441,0,2011-11-11,2011-11-10 16:54:51
LGAT,RB,B05932,LGAT,009,2,2011-11-11,2011-11-10 23:58:50
LGAT,RB,B05932,LGAT,028,,2011-11-11,2011-11-10 13:08:38
LGAT,RB,B05932,Q102,205,0,2011-11-11,2011-11-05 08:45:33
LGAT,RB,B05932,LGAT,028,,2011-11-11,2011-11-04 10:12:25
LGAT,RB,B05937,Q29,944,0,2011-11-11,2011-11-10 23:59:02
LGAT,RB,B05929,Q33,344,0,2011-11-11,2011-11-10 23:59:01
LGAT,RB,B06026,Q100,042,0,2011-11-11,2011-11-10 23:58:59
LGAT,RB,B06030,Q53,347,0,2011-11-11,2011-11-10 23:58:58
LGAT,RB,B06030,LGAT,001,2,2011-11-11,2011-09-16 22:41:01
LGAT,RB,B06031,Q102,243,0,2011-11-11,2011-11-10 23:59:07
LGAT,RB,B06034,Q33,341,0,2011-11-11,2011-11-10 23:58:57
LGAT,RB,B06037,QM24,481,0,2011-11-11,2011-11-10 23:58:34
LGAT,RB,B06038,Q67,710,2,2011-11-11,2011-11-10 23:58:48
LGAT,RB,B06038,LGAT,042,,2011-11-11,2011-11-04 10:12:27
LGAT,RB,B06061,Q53,344,0,2011-11-11,2011-11-10 23:58:56
LGAT,RB,B06058,Q100,007,0,2011-11-11,2011-11-10 23:58:51
LGAT,RB,B06055,QM24,402,0,2011-11-11,2011-11-10 23:58:24
LGAT,RB,B06067,Q29,904,0,2011-11-11,2011-11-10 23:58:22
LGAT,RB,B06060,Q53,341,0,2011-11-11,2011-11-10 23:58:50
LGAT,RB,B06053,Q69,945,0,2011-11-11,2011-11-10 23:59:09
LGAT,RB,B06066,Q47,705,0,2011-11-11,2011-11-10 23:58:20
LGAT,RB,B06065,Q33,346,0,2011-11-11,2011-11-10 23:59:02
LGAT,RB,B06092,Q104,401,0,2011-11-11,2011-11-10 23:58:21
LGAT,RB,B06090,Q18,845,0,2011-11-11,2011-11-10 23:59:07
LGAT,RB,B06088,Q49,904,0,2011-11-11,2011-11-10 23:58:29
LGAT,RB,B06095,Q23,342,0,2011-11-11,2011-11-10 23:58:51
LGAT,RB,B06155,Q18,843,0,2011-11-11,2011-11-10 23:58:57
LGAT,RB,B06154,Q23,352,0,2011-11-11,2011-11-10 23:59:04
LGAT,RB,B06154,LGAT,043,,2011-11-11,2011-11-04 10:12:28
LGAT,RB,B06135,Q23,356,0,2011-11-11,2011-11-10 23:59:09
LGAT,RB,B06152,Q23,345,0,2011-11-11,2011-11-10 23:58:55
LGAT,RB,B03072,Q33,309,0,2011-11-11,2011-11-10 23:58:41
LGAT,RB,B03079,Q47,745,0,2011-11-11,2011-11-10 23:58:58
LGAT,RB,B03080,Q53,301,0,2011-11-11,2011-11-10 23:58:12
LGAT,RB,B03080,LGAT,052,,2011-11-11,2011-11-04 10:12:01
LGAT,RB,B03073,Q33,302,0,2011-11-11,2011-11-05 08:44:35
LGAT,RB,B03081,Q102,202,0,2011-11-11,2011-11-10 23:58:20
LGAT,RB,B03083,Q53,316,0,2011-11-11,2011-11-10 23:58:30
LGAT,RB,B03084,Q39,982,0,2011-11-11,2011-11-10 23:58:32
LGAT,RB,B03085,Q39,915,0,2011-11-11,2011-11-10 23:58:41
LGAT,RB,B03086,Q39,944,0,2011-11-11,2011-11-10 23:59:10
LGAT,RB,B03088,Q53,302,0,2011-11-11,2011-11-10 23:58:12
LGAT,RB,B03088,LGAT,011,,2011-11-11,2011-11-04 10:12:02
LGAT,RB,B03090,QM12,203,0,2011-11-11,2011-11-04 09:42:20
LGAT,RB,B03091,LGAT,003,2,2011-11-11,2011-11-07 15:32:55
LGAT,RB,B03091,Q100,005,0,2011-11-11,2011-11-10 23:58:45
LGAT,RB,B03092,Q39,910,0,2011-11-11,2011-11-10 23:58:28
LGAT,RB,B03095,Q18,804,0,2011-11-11,2011-11-10 23:58:23
LGAT,RB,B02889,Q47,709,0,2011-11-11,2011-11-10 23:58:30
LGAT,RB,B03101,Q47,701,0,2011-11-11,2011-11-10 23:58:12
LGAT,RB,B03101,LGAT,012,,2011-11-11,2011-11-04 10:12:04
LGAT,RB,B03102,Q69,944,2,2011-11-11,2011-11-10 23:59:08
LGAT,RB,B03103,Q39,913,0,2011-11-11,2011-11-04 09:41:38
LGAT,RB,B03107,Q18,810,0,2011-11-11,2011-11-10 23:58:43
LGAT,RB,B03112,Q33,343,0,2011-11-11,2011-11-10 23:58:59
LGAT,RB,B03197,Q47,702,0,2011-11-11,2011-11-10 23:58:15
LGAT,RB,B03197,LGAT,013,,2011-11-11,2011-11-04 10:12:05
CPTD,RB,B03193,CPTRD,002,,2011-11-11,2011-11-04 14:32:17
CPTRD,RB,B03193,CPTRD,002,,2011-11-11,2011-11-04 14:32:17
QNSTROPHR,RB,B03193,CPTRD,002,,2011-11-11,2011-11-04 14:32:17
LGAT,RB,B03202,Q47,706,0,2011-11-11,2011-11-10 23:58:21
LGAT,RB,B03192,Q29,908,0,2011-11-11,2011-11-10 23:58:44
LGAT,RB,B04144,Q69,901,0,2011-11-11,2011-11-10 23:58:15
LGAT,RB,B04144,LGAT,014,,2011-11-11,2011-11-04 10:12:06
LGAT,RB,B04144,Q23,391,0,2011-11-11,2011-11-10 23:59:09
LGAT,RB,B04131,Q33,305,0,2011-11-11,2011-11-10 23:58:20
LGAT,RB,B04134,QM24,409,0,2011-11-11,2011-11-10 23:58:42
LGAT,RB,B04134,LGAT,015,,2011-11-11,2011-11-04 10:12:08
LGAT,RB,B04127,QM25,502,0,2011-11-11,2011-11-10 23:58:42
LGAT,RB,B04137,Q39,943,0,2011-11-11,2011-11-10 23:59:08
LGAT,RB,B04139,Q47,714,0,2011-11-11,2011-11-10 23:58:42
LGAT,RB,B04149,Q23,312,0,2011-11-11,2011-11-10 23:58:39
LGAT,RB,B04150,Q102,204,0,2011-11-11,2011-11-10 23:58:27
LGAT,RB,B04145,Q53,312,0,2011-11-11,2011-11-05 08:45:25
LGAT,RB,B04147,Q72,204,0,2011-11-11,2011-11-10 23:58:25
LGAT,RB,B04152,Q33,307,0,2011-11-11,2011-11-10 23:58:32
LGAT,RB,B04153,Q39,903,0,2011-11-11,2011-11-04 10:11:17
LGAT,RB,B04258,Q72,243,0,2011-11-11,2011-11-10 23:59:02
LGAT,RB,B06314,Q69,912,0,2011-11-11,2011-11-10 23:58:49
LGAT,RB,B06320,Q53,317,0,2011-11-11,2011-11-10 23:58:31
CPTT,RB,B06325,Q19,002,0,2011-11-11,2011-11-10 21:27:26
JGLT,TA,435031,JGLT,XL58,,2011-11-11,2011-11-10 13:00:02
JGLT,TA,435031,B61,025,0,2011-11-11,2011-11-10 19:21:57
JGLT,TA,658117,B63,128,0,2011-11-11,2011-11-10 20:22:57
FRKT,RB,B06147,Q35,501,0,2011-11-11,2011-11-10 21:23:40
JFKT,RB,B06536,Q41,118,0,2011-11-11,2011-11-11 00:53:08
FRKT,RB,B06541,Q22,211,2,2011-11-11,2011-11-10 21:24:00
JFKT,RB,B06544,Q10,050,0,2011-11-11,2011-11-11 00:53:08
SPCT,RB,B06570,B103,324,0,2011-11-11,2011-11-10 20:03:15
SPCT,RB,B06570,SPCT,027,,2011-11-11,2011-11-03 10:34:46
SPCT,RB,B06572,BM2,244,0,2011-11-11,2011-11-10 20:03:27
SPCT,RB,B06572,SPCT,017,,2011-11-11,2011-11-03 10:34:45
SPCT,RB,B06574,SPCT,007,2,2011-11-11,2011-11-10 20:02:59
SPCT,RB,B06574,SPCT,007b,2,2011-11-11,2011-11-11 06:38:38
SPCT,RB,B06574,SPCT,007a,2,2011-11-11,2011-11-11 06:38:38
SPCT,RB,B06574,BM5,502,0,2011-11-11,2011-11-11 06:38:39
SPCT,RB,B06574,SPCT,026,,2011-11-11,2011-11-03 10:34:44
CPTT,RB,B06561,Q25/34,056,0,2011-11-11,2011-11-10 21:28:25
BAPT,RB,B06547,Q111,166,0,2011-11-11,2011-11-11 00:53:52
LGAT,RB,B06560,Q49,909,2,2011-11-11,2011-11-10 23:58:43
BAPT,RB,B06564,BAPT,018,,2011-11-11,2011-11-03 23:43:40
BAPT,RB,B06564,Q111,174,0,2011-11-11,2011-11-11 00:53:55
CPTT,RB,B06562,Q25/34,002,0,2011-11-11,2011-11-10 21:27:18
BAPT,RB,B06552,Q111,102,0,2011-11-11,2011-11-11 00:53:25
JFKD,RB,B02262,JFKRD,158,0,2011-11-11,2011-11-11 08:16:30
JFKRD,RB,B02262,JFKRD,158,0,2011-11-11,2011-11-11 08:16:30
JFKD,RB,B02262,JFKRD,T28,,2011-11-11,2011-11-11 07:54:55
JFKRD,RB,B02262,JFKRD,T28,,2011-11-11,2011-11-11 07:54:55
JFKD,RB,B02266,JFKRD,T22,,2011-11-11,2011-11-11 07:54:53
JFKRD,RB,B02266,JFKRD,T22,,2011-11-11,2011-11-11 07:54:53
JFKD,RB,B02307,JFKRD,T26,,2011-11-11,2011-11-11 07:54:58
JFKRD,RB,B02307,JFKRD,T26,,2011-11-11,2011-11-11 07:54:58
JFKD,RB,B02315,JFKRD,T29,,2011-11-11,2011-11-11 07:54:54
JFKRD,RB,B02315,JFKRD,T29,,2011-11-11,2011-11-11 07:54:54
JFKD,RB,B02324,JFKRD,T40,,2011-11-11,2011-11-11 07:55:00
JFKRD,RB,B02324,JFKRD,T40,,2011-11-11,2011-11-11 07:55:00
126T,OA,036935,M31,019,0,2011-11-11,2011-11-10 20:28:53
126T,TA,045013,126T,XL17,,2011-11-11,2011-11-10 12:49:41
126T,TA,045013,M60,017,0,2011-11-11,2011-11-10 20:28:52
ENYT,TA,072023,B14,017,0,2011-11-11,2011-11-10 19:04:06
GAVT,TA,274017,B62,729,0,2011-11-11,2011-11-10 21:13:30
FLTT,TA,428066,FLTT,OTVOL,,2011-11-11,2011-11-10 08:21:36
FLTT,TA,428066,FLTT,X05,0,2011-11-11,2011-11-10 19:06:50
FLTT,TA,428066,B44,078,2,2011-11-11,2011-11-10 19:07:00
126T,TA,596025,M60,030,0,2011-11-11,2011-11-10 20:28:55
WFRT,OA,037418,WFRT,001,2,2011-11-11,2011-11-04 14:30:47
WFRT,OA,037418,WFRT,MNR,,2011-11-11,2011-11-10 19:09:18
WFRT,OA,037418,WFRT,043,,2011-11-11,2011-11-04 14:25:10
WFRT,OA,037418,WFRT,002,2,2011-11-11,2011-11-04 14:25:10
ENYT,TA,697006,Q56,522,0,2011-11-11,2011-11-10 19:04:04
FLTT,TA,759050,B41,002,0,2011-11-11,2011-11-10 19:06:30
WFRT,OA,037430,WFRT,OTVOL,,2011-11-11,2011-11-10 08:25:15
ECHT,RB,B01442,BXM7,710,0,2011-11-11,2011-11-11 07:42:10
JFKT,RB,B01873,Q40,002,0,2011-11-11,2011-11-11 00:52:11
JFKT,RB,B01800,Q10,009,0,2011-11-11,2011-11-11 00:52:06
FRKT,RB,B02310,QM17,702,0,2011-11-11,2011-11-10 21:23:46
FRKT,RB,B01858,QM15,554,0,2011-11-11,2011-11-10 21:23:46
FRKT,RB,B01986,QM15,551,0,2011-11-11,2011-11-10 21:23:42
FRKT,RB,B01828,Q21,101,2,2011-11-11,2011-11-10 21:23:45
JFKT,RB,B02297,Q10,033,0,2011-11-11,2011-11-11 00:52:39
JFKT,RB,B02297,Q6,691,0,2011-11-11,2011-11-11 00:52:39
JFKT,RB,B02047,Q37,702,0,2011-11-11,2011-11-11 00:52:24
JFKT,RB,B01897,Q7,702,0,2011-11-11,2011-11-11 00:52:14
LGADM,RB,B02735,LGADM,11,0,2011-11-11,2011-11-09 16:04:54
LGAD,RB,B02735,LGADM,11,0,2011-11-11,2011-11-09 16:04:54
QNSTROPHR,RB,B02735,LGADM,11,0,2011-11-11,2011-11-09 16:04:54
LGADM,RB,B02735,LGADM,001,,2011-11-11,2011-11-04 13:53:51
LGAD,RB,B02735,LGADM,001,,2011-11-11,2011-11-04 13:53:51
QNSTROPHR,RB,B02735,LGADM,001,,2011-11-11,2011-11-04 13:53:51
LGADM,RB,B02958,LGADM,T12,,2011-11-11,2011-11-04 13:53:49
LGAD,RB,B02958,LGADM,T12,,2011-11-11,2011-11-04 13:53:49
QNSTROPHR,RB,B02958,LGADM,T12,,2011-11-11,2011-11-04 13:53:49
JFKT,RB,B04438,Q10,026,2,2011-11-11,2011-11-04 13:30:31
GAVT,OA,037443,B60,621,0,2011-11-11,2011-11-10 21:12:46
CPTT,RB,B06594,Q25/34,049,0,2011-11-11,2011-11-10 21:28:16
LGAT,RB,B06581,Q53,351,0,2011-11-11,2011-11-10 23:59:08
JFKT,RB,B06596,Q11,111,2,2011-11-11,2011-11-11 00:53:08
CPTT,RB,B06593,QM6,641,0,2011-11-11,2011-11-10 21:28:24
JFKT,RB,B06598,JFKT,020,,2011-11-11,2011-11-04 14:11:06
JFKT,RB,B06598,Q6,620,0,2011-11-11,2011-11-11 00:53:09
JFKT,RB,B06605,Q9,916,0,2011-11-11,2011-11-11 00:53:09
LGAT,RB,B06586,Q39,912,2,2011-11-11,2011-11-10 23:58:34
LGAT,RB,B06555,Q69,942,0,2011-11-11,2011-11-10 23:58:58
LGAT,RB,B06585,Q69,905,0,2011-11-11,2011-11-10 23:58:31
LGAT,RB,B06578,Q23,354,0,2011-11-11,2011-11-10 23:59:07
LGAT,RB,B06100,Q53,355,0,2011-11-11,2011-11-10 23:59:10
JFKT,RB,B06606,Q37,708,0,2011-11-11,2011-11-11 00:53:09
SPCT,RB,B01554,BM2,208,0,2011-11-11,2011-11-10 20:03:12
SPCT,RB,B06089,B103,306,0,2011-11-11,2011-11-10 20:03:00
SPCT,RB,B06089,SPCT,001,2,2011-11-11,2011-11-09 03:39:58
SPCT,RB,B01558,B103,307,0,2011-11-11,2011-11-10 20:03:02
SPCT,RB,B01559,B103,316,0,2011-11-11,2011-11-10 20:03:12
SPCT,RB,B04415,BM2,202,0,2011-11-11,2011-11-10 20:03:05
SPCT,RB,B01561,BM4,401,0,2011-11-11,2011-11-10 20:02:56
SPCT,RB,B01709,BM1,113,0,2011-11-11,2011-11-10 20:03:18
SPCT,RB,B01563,BM5,501,0,2011-11-11,2011-11-10 20:02:58
SPCT,RB,B01564,BM4,409,0,2011-11-11,2011-11-10 20:03:13
SPCT,RB,B01565,B100,001,0,2011-11-11,2011-11-10 20:02:56
SPCT,RB,B01568,BM2,206,0,2011-11-11,2011-11-10 20:03:09
SPCT,RB,B01568,SPCT,003,,2011-11-11,2011-11-03 10:34:19
SPCT,RB,B05177,BM3,341,0,2011-11-11,2011-11-10 20:03:23
SPCT,RB,B05177,BM3,341,0,2011-11-11,2011-11-11 00:44:33
SPCT,RB,B05177,BM3,341,0,2011-11-11,2011-11-11 00:42:34
SPCT,RB,B01575,B100,008,0,2011-11-11,2011-11-10 20:03:10
SPCT,RB,B05272,BM3,343,0,2011-11-11,2011-11-10 20:03:28
SPCT,RB,B05318,B103,314,0,2011-11-11,2011-11-10 20:03:11
SPCT,RB,B01579,BM3,309,0,2011-11-11,2011-11-10 20:03:14
SPCT,RB,B06117,SPCT,037,,2011-11-11,2011-11-03 10:34:34
SPCT,RB,B01580,BM4,408,0,2011-11-11,2011-11-03 10:10:05
SPCT,RB,B05826,B103,318,0,2011-11-11,2011-11-10 20:03:12
SPCT,RB,B05273,SPCT,012,2,2011-11-11,2011-11-10 20:03:20
SPCT,RB,B05273,SPCT,008,,2011-11-11,2011-11-03 10:34:27
SPCT,RB,B04424,B103,326,0,2011-11-11,2011-11-10 20:03:16
SPCT,RB,B01584,BM2,213,0,2011-11-11,2011-11-10 20:03:19
SPCT,RB,B01587,BM4,404,0,2011-11-11,2011-11-10 20:03:03
SPCT,RB,B04913,B103,350,0,2011-11-11,2011-11-10 20:03:25
SPCT,RB,B01590,BM4,405,0,2011-11-11,2011-11-10 20:03:07
SPCT,RB,B05176,SPCT,107,2,2011-11-11,2011-11-10 20:03:08
SPCT,RB,B01596,BM1,101,0,2011-11-11,2011-11-10 20:02:56
SPCT,RB,B01597,BM3,306,0,2011-11-11,2011-11-10 20:03:08
SPCT,RB,B06081,BM1,142,0,2011-11-11,2011-11-10 20:03:26
SPCT,RB,B05902,SPCT,310,0,2011-11-11,2011-11-10 20:03:08
SPCT,RB,B01599,BM3,311,0,2011-11-11,2011-11-10 20:03:17
SPCT,RB,B01600,BM2,212,0,2011-11-11,2011-11-10 20:03:18
SPCT,RB,B01604,BM1,104,0,2011-11-11,2011-11-10 20:03:02
SPCT,RB,B01605,BM1,106,0,2011-11-11,2011-11-10 20:03:06
SPCT,RB,B04173,B103,324,0,2011-11-11,2011-11-03 10:34:07
SPCT,RB,B01611,SPCT,002,,2011-11-11,2011-11-03 10:34:18
SPCT,RB,B05566,SPCT,004,2,2011-11-11,2011-11-10 20:02:58
SPCT,RB,B05566,BM5,501,0,2011-11-11,2011-11-11 06:35:06
SPCT,RB,B05566,SPCT,011,,2011-11-11,2011-11-03 10:34:33
SPCT,RB,B01617,BM2,243,0,2011-11-11,2011-11-10 20:03:28
SPCT,RB,B04920,B103,324,0,2011-11-11,2011-11-03 10:10:08
SPCT,RB,B01619,B100,007,0,2011-11-11,2011-11-03 11:14:03
SPCT,RB,B04409,BM5,542,0,2011-11-11,2011-11-10 20:03:22
SPCT,RB,B01622,BM2,207,0,2011-11-11,2011-11-10 10:26:45
SPCT,RB,B05279,SPCT,063b,2,2011-11-11,2011-11-11 07:18:07
SPCT,RB,B05279,SPCT,063a,2,2011-11-11,2011-11-11 07:18:15
SPCT,RB,B05279,B103,304,0,2011-11-11,2011-11-11 07:18:07
SPCT,RB,B05279,SPCT,001,2,2011-11-11,2011-11-11 07:13:37
SPCT,RB,B05279,SPCT,063,2,2011-11-11,2011-11-11 07:16:40
SPCT,RB,B05279,SPCT,003,2,2011-11-11,2011-11-10 20:02:57
SPCT,RB,B05279,SPCT,003b,2,2011-11-11,2011-11-11 06:23:20
SPCT,RB,B05279,SPCT,003a,2,2011-11-11,2011-11-11 06:23:20
SPCT,RB,B05279,B103,304,0,2011-11-11,2011-11-11 06:23:20
SPCT,RB,B05279,SPCT,009,,2011-11-11,2011-11-03 10:34:28
SPCT,RB,B01623,BM5,506,0,2011-11-11,2011-11-10 20:03:17
SPCT,RB,B01624,BM2,211,0,2011-11-11,2011-11-10 20:03:16
SPCT,RB,B01625,BM3,301,0,2011-11-11,2011-11-10 20:02:55
SPCT,RB,B01629,BM4,402,0,2011-11-11,2011-11-10 20:02:58
SPCT,RB,B01631,BM1,109,0,2011-11-11,2011-11-10 20:03:12
SPCT,RB,B01633,B103,323,0,2011-11-11,2011-11-10 20:03:15
SPCT,RB,B01638,BM1,110,0,2011-11-11,2011-11-10 20:03:13
SPCT,RB,B04904,B103,321,0,2011-11-11,2011-11-03 11:14:11
SPCT,RB,B01644,BM2,201,0,2011-11-11,2011-11-10 20:02:57
SPCT,RB,B01645,BM1,108,0,2011-11-11,2011-11-10 20:03:09
SPCT,RB,B04159,BM2,242,0,2011-11-11,2011-11-10 20:03:22
SPCT,RB,B01647,B100,041,0,2011-11-11,2011-11-10 20:03:19
SPCT,RB,B01648,B103,308,0,2011-11-11,2011-11-10 20:03:05
SPCT,RB,B01650,B100,002,2,2011-11-11,2011-11-10 20:02:59
SPCT,RB,B05172,BM1,141,0,2011-11-11,2011-11-10 20:03:23
SPCT,RB,B01653,B103,315,0,2011-11-11,2011-11-10 20:03:11
SPCT,RB,B01655,B103,301,0,2011-11-11,2011-11-10 20:02:56
SPCT,RB,B05465,B103,321,0,2011-11-11,2011-11-10 20:03:14
SPCT,RB,B05465,SPCT,010,,2011-11-11,2011-11-03 10:34:30
SPCT,RB,B01658,BM4,406,0,2011-11-11,2011-11-10 20:03:09
SPCT,RB,B06128,B100,007,0,2011-11-11,2011-11-10 20:03:07
SPCT,RB,B06128,SPCT,012,,2011-11-11,2011-11-03 10:34:36
SPCT,RB,B04898,B103,342,0,2011-11-11,2011-11-10 20:03:20
SPCT,RB,B01666,BM5,505,0,2011-11-11,2011-11-10 20:03:14
SPCT,RB,B06010,BM3,313,0,2011-11-11,2011-11-03 10:10:06
SPCT,RB,B01667,B100,003,0,2011-11-11,2011-11-10 20:03:00
SPCT,RB,B01669,BM3,302,0,2011-11-11,2011-11-10 20:02:57
SPCT,RB,B01671,B103,304,0,2011-11-11,2011-11-10 20:02:58
SPCT,RB,B01671,B103,304,0,2011-11-11,2011-11-11 06:23:41
SPCT,RB,B01677,BM2,205,0,2011-11-11,2011-11-10 20:03:07
SPCT,RB,B01678,B103,320,0,2011-11-11,2011-11-10 20:03:13
SPCT,RB,B01681,B103,303,0,2011-11-11,2011-11-10 20:02:57
SPCT,RB,B05565,BM2,244,0,2011-11-11,2011-11-03 11:14:18
SPCT,RB,B01683,BM5,502,0,2011-11-11,2011-11-10 20:03:01
SPCT,RB,B05275,B103,351,0,2011-11-11,2011-11-10 20:03:26
SPCT,RB,B05569,BM3,310,0,2011-11-11,2011-11-10 20:03:14
SPCT,RB,B04398,BM3,308,0,2011-11-11,2011-11-10 20:03:12
SPCT,RB,B01688,B100,006,0,2011-11-11,2011-11-10 20:03:04
SPCT,RB,B04162,BM2,210,0,2011-11-11,2011-11-10 20:03:14
SPCT,RB,B01689,BM4,411,0,2011-11-11,2011-11-10 20:03:17
SPCT,RB,B01691,BM1,102,0,2011-11-11,2011-11-10 20:02:58
SPCT,RB,B05181,BM5,541,0,2011-11-11,2011-11-10 20:03:21
SPCT,RB,B06085,B103,344,0,2011-11-11,2011-11-03 10:10:00
SPCT,RB,B01693,BM4,407,2,2011-11-11,2011-11-10 20:03:11
SPCT,RB,B01697,BM5,504,0,2011-11-11,2011-11-10 20:03:11
SPCT,RB,B04535,SPCT,002b,2,2011-11-11,2011-11-11 06:21:59
SPCT,RB,B04535,SPCT,002a,2,2011-11-11,2011-11-11 06:21:59
SPCT,RB,B04535,BM1,101,0,2011-11-11,2011-11-11 06:22:00
SPCT,RB,B04535,SPCT,002,2,2011-11-11,2011-11-10 20:02:56
SPCT,RB,B04535,SPCT,007,,2011-11-11,2011-11-03 10:34:26
SPCT,RB,B05178,BM3,342,0,2011-11-11,2011-11-10 20:03:27
SPCT,RB,B01699,B103,302,0,2011-11-11,2011-11-10 20:02:57
CPTT,RB,B04319,Q66,045,0,2011-11-11,2011-11-10 21:28:19
CPTT,RB,B00475,Q38,002,0,2011-11-11,2011-11-10 21:27:27
CPTT,RB,B00599,Q38,003,0,2011-11-11,2011-11-10 21:27:28
CPTT,RB,B00623,Q25/34,029,0,2011-11-11,2011-11-10 21:27:45
CPTT,RB,B00341,Q19,001,0,2011-11-11,2011-11-10 21:27:24
CPTT,RB,B00400,Q65,021,0,2011-11-11,2011-11-10 21:27:50
CPTT,RB,B00406,Q66,010,0,2011-11-11,2011-10-31 13:01:59
CPTT,RB,B04333,QM4,442,0,2011-11-11,2011-11-04 12:28:28
CPTT,RB,B00650,Q65,028,0,2011-11-11,2011-11-10 21:28:07
